flight,long,lat,alt,manufacturer,model,squawk,mph,spotted,cluster,anomaly
SWA1396,-118.361,34.5653,0.044812768569674644,BOEING,737-7H4,4745.0,0.4552380952380953,2022-12-21 16:50:00,1,False
N900EM,-117.571,34.6402,0.30161653366073254,EMBRAER,EMB-135BJ,1410.0,0.8057142857142856,2022-12-21 16:50:00,0,False
N2122Q,-117.782,34.5871,0.07305095150399017,MOONEY AIRCRAFT CORP.,M20K,4753.0,0.7047619047619047,2022-12-21 16:50:00,0,False
GRZLY50,-118.08,34.5735,0.06056885614896665,Unknown,Unknown,4622.0,0.44761904761904764,2022-12-21 16:50:00,1,False
N950LA,-118.076,34.7057,0.009617352158788624,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 16:50:00,1,False
N983J,-118.653,34.5208,0.3165541231839574,BOMBARDIER INC,BD-700-1A10,6741.0,0.9028571428571428,2022-12-21 17:00:00,3,False
SWA2814,-118.382,34.7737,0.29077143441784326,BOEING,737-800,3326.0,0.8152380952380953,2022-12-21 17:00:00,2,False
N845CD,-118.343,34.4675,0.0669122160834868,CIRRUS DESIGN CORP,SR22,0.0,0.7047619047619047,2022-12-21 17:10:00,1,False
SKW5010,-117.676,34.3598,0.18559443421321875,BOMBARDIER INC,CL-600-2C10,0.0,0.7047619047619047,2022-12-21 17:10:00,0,False
AAL1798,-117.935,34.5397,0.14016779210149377,AIRBUS INDUSTRIE,A320-232,7670.0,0.7447619047619047,2022-12-21 17:10:00,0,False
N755PA,-118.111,34.697,0.3392674442398199,IAI LTD,GULFSTREAM G280,6710.0,0.8285714285714285,2022-12-21 17:10:00,1,False
UAL2146,-117.366,34.5452,0.21751585839983628,BOEING,737-924ER,2020.0,0.8419047619047619,2022-12-21 17:10:00,0,True
N8191R,-118.146,34.7042,0.06773071413955392,BEECH,V35B,4651.0,0.7047619047619047,2022-12-21 17:10:00,1,False
ASH5761,-118.306,34.5705,0.29158993247391035,BOMBARDIER INC,CL-600-2D24,3771.0,0.8057142857142856,2022-12-21 17:10:00,3,False
SWA559,-118.437,34.5181,0.2340904440351954,BOEING,737-7H4,2777.0,0.7923809523809524,2022-12-21 17:10:00,3,False
SWA1931,-119.131,35.051,0.2832003273992224,BOEING,737-7H4,1335.0,0.8247619047619048,2022-12-21 17:10:00,2,True
N950LA,-118.088,34.7004,0.010845099242889296,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 17:10:00,1,False
SWA2057,-118.749,34.533,0.26723961530591367,BOEING,737-8,6764.0,0.8419047619047619,2022-12-21 17:20:00,3,False
DAL323,-117.513,34.4573,0.21485573971761818,BOEING,767-332,7272.0,0.8895238095238094,2022-12-21 17:20:00,0,False
FDX329,-118.314,34.5741,0.045222017597708206,AIRBUS INDUSTRIE,A300 F4-605R,1073.0,0.45142857142857146,2022-12-21 17:20:00,1,False
SKW5703,-117.907,34.5315,0.1739308369142623,BOMBARDIER INC,CL-600-2B19,6330.0,0.7847619047619048,2022-12-21 17:20:00,0,False
DAL316,-118.835,34.5921,0.2834049519132392,AIRBUS SAS,A330-941,1040.0,0.8761904761904762,2022-12-21 17:20:00,3,False
N950LA,-118.085,34.7108,0.006752608962553714,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 17:20:00,1,False
N8662Q,-118.035,34.4663,0.03990178023327195,BEECH,S35,4741.0,0.7047619047619047,2022-12-21 17:30:00,1,False
PEG42,-117.832,34.5321,0.17188459177409454,GULFSTREAM AEROSPACE,G-IV,1302.0,0.7238095238095239,2022-12-21 17:30:00,0,False
SKW4894,-118.061,34.6382,0.267853488847964,BOMBARDIER INC,CL-600-2C10,6754.0,0.8114285714285714,2022-12-21 17:30:00,1,False
UAL2034,-118.476,34.8551,0.19909965213832614,BOEING,737-924ER,2436.0,0.8552380952380951,2022-12-21 17:30:00,2,False
N950LA,-118.085,34.7016,0.008798854102721507,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 17:30:00,1,False
LXJ591,-117.773,34.5728,0.09494577450378555,BOMBARDIER INC,BD-100-1A10,4650.0,0.6476190476190475,2022-12-21 17:40:00,0,False
UAL372,-118.159,34.6922,0.29118068344587683,BOEING,737-824,3356.0,0.8361904761904762,2022-12-21 17:40:00,1,False
UPS2914,-118.211,34.5886,0.05811336198076529,AIRBUS,A300 F4-622R,6636.0,0.4723809523809524,2022-12-21 17:40:00,1,False
SWA4010,-117.482,34.567,0.2827910783711889,BOEING,737-7H4,1376.0,0.7047619047619047,2022-12-21 17:50:00,0,False
DAL2626,-117.806,34.2867,0.1497851442602824,AIRBUS SAS,A321-213,0.0,0.7047619047619047,2022-12-21 18:00:00,0,False
N76015,-118.135,34.4945,0.03519541641088603,CESSNA,172N,4623.0,0.7047619047619047,2022-12-21 18:00:00,1,False
FDX1359,-117.828,34.5236,0.12727644771843666,BOEING,757-225,3224.0,0.6571428571428573,2022-12-21 18:00:00,0,False
AMF1901,-118.139,34.6617,0.043789645999590746,BEECH,B-99,4766.0,0.7047619047619047,2022-12-21 18:10:00,1,False
ASA420,-118.387,34.8548,0.19521178637200737,BOEING,737-990ER,1527.0,0.7238095238095239,2022-12-21 18:10:00,2,False
EJA505,-117.666,34.7084,0.21321874360548393,TEXTRON AVIATION INC,680A,7263.0,0.7047619047619047,2022-12-21 18:10:00,0,False
SKW3900,-118.313,34.4823,0.11274810722324534,EMBRAER S A,ERJ 170-200 LR,1366.0,0.5923809523809525,2022-12-21 18:20:00,1,False
FFT1382,-117.51,34.4327,0.1493758952322488,AIRBUS,A320-251N,2417.0,0.7047619047619047,2022-12-21 18:20:00,0,False
UPS9750,-118.088,34.649,0.16185799058727235,BOEING,757-24APF,3504.0,0.6971428571428571,2022-12-21 18:20:00,1,False
ASA673,-118.586,34.6894,0.2531205238387559,AIRBUS,A320-214,2015.0,0.8323809523809522,2022-12-21 18:20:00,2,False
HAL32,-117.611,34.6864,0.27481072232453446,AIRBUS,A321-271N,2750.0,0.8323809523809522,2022-12-21 18:20:00,0,False
SWA3136,-117.935,34.5978,0.3128708819316554,BOEING,737-7H4,6770.0,0.8114285714285714,2022-12-21 18:30:00,0,False
SWA3309,-118.536,34.5461,0.19869040311029262,BOEING,737-8,6743.0,0.7676190476190476,2022-12-21 18:30:00,3,False
SWA895,-117.669,34.675,0.22897483118477596,BOEING,737-7CT,1033.0,0.8057142857142856,2022-12-21 18:30:00,0,False
JSX112,-118.323,34.4705,0.10579087374667485,CESSNA,U206G,4762.0,0.7047619047619047,2022-12-21 18:40:00,1,False
SWA3428,-118.229,34.3969,0.12768569674647023,BOEING,737-7H4,4742.0,0.6666666666666667,2022-12-21 18:50:00,1,False
ASA1320,-118.389,34.8561,0.1831389400450174,BOEING,737-990,6613.0,0.700952380952381,2022-12-21 18:50:00,2,False
SKW905V,-118.667,34.5979,0.24984653161448744,EMBRAER S A,ERJ 170-200 LR,2437.0,0.7047619047619047,2022-12-21 18:50:00,3,False
FFT2791,-117.982,34.6142,0.29977491303458154,AIRBUS,A320-251N,750.0,0.8019047619047619,2022-12-21 18:50:00,1,False
N926PN,-117.967,34.5211,0.1553100061387354,BOMBARDIER INC,BD-700-1A10,2035.0,0.7238095238095239,2022-12-21 18:50:00,1,False
ASA674,-118.268,34.6506,0.2668303662778801,BOEING,737-990ER,2154.0,0.8457142857142856,2022-12-21 18:50:00,1,False
DAL1837,-117.849,34.6603,0.2504604051565378,BOEING,737-832,7253.0,0.8685714285714285,2022-12-21 18:50:00,0,False
AAL2555,-118.592,34.9105,0.2664211172498465,BOEING,737-823,2604.0,0.8552380952380951,2022-12-21 18:50:00,2,False
EJA757,-118.398,34.3391,0.21649273582975237,BOMBARDIER INC,BD-100-1A10,765.0,0.8457142857142856,2022-12-21 19:00:00,3,False
N15LA,-118.009,34.5521,0.017597708205443013,SIKORSKY,S-70A,1206.0,0.7047619047619047,2022-12-21 19:10:00,1,False
SWA2426,-118.553,34.5566,0.19971352568037648,BOEING,737-8H4,2045.0,0.8419047619047619,2022-12-21 19:10:00,3,False
FDX1308,-118.264,34.5992,0.30836914262328624,BOEING,767-300F,6333.0,0.8495238095238096,2022-12-21 19:10:00,1,False
ASA691,-117.934,34.5423,0.1553100061387354,BOEING,737-990,6672.0,0.6799999999999999,2022-12-21 19:10:00,0,False
SKW3431,-117.827,34.498,0.15510538162471865,EMBRAER S A,ERJ 170-200 LR,3214.0,0.6704761904761904,2022-12-21 19:10:00,0,False
SWA2425,-118.674,34.7649,0.3079598935952527,BOEING,737-7H4,1020.0,0.7923809523809524,2022-12-21 19:30:00,2,False
FDX1213,-118.069,34.6525,0.17188459177409454,AIRBUS INDUSTRIE,A300 F4-605R,2024.0,0.8114285714285714,2022-12-21 19:30:00,1,False
N622PF,-117.86,34.6538,0.09596889707386945,GULFSTREAM AEROSPACE CORP,GVII-G600,6061.0,0.7371428571428571,2022-12-21 19:40:00,0,False
SKW5705,-118.311,34.7643,0.1829343155310006,BOMBARDIER INC,CL-600-2B19,3735.0,0.7047619047619047,2022-12-21 19:40:00,1,False
SWA3540,-118.112,34.6633,0.15633312870881932,BOEING,737-8H4,3622.0,0.7180952380952381,2022-12-21 19:40:00,1,False
N2122Q,-118.095,34.5616,0.048496009821976674,MOONEY AIRCRAFT CORP.,M20K,4656.0,0.7047619047619047,2022-12-21 19:40:00,1,False
AAL1763,-117.676,34.3599,0.1907100470636382,AIRBUS,A321-253NX,4746.0,0.740952380952381,2022-12-21 19:50:00,0,False
DAL2025,-118.627,34.5184,0.20094127276447715,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,1335.0,0.7752380952380953,2022-12-21 19:50:00,3,False
EJA775,-118.474,34.9205,0.20626151012891342,BOMBARDIER INC,BD-100-1A10,7310.0,0.7047619047619047,2022-12-21 19:50:00,2,False
EJA647,-117.643,34.4068,0.21874360548393695,CESSNA,560XL,0.0,0.7047619047619047,2022-12-21 19:50:00,0,False
SWA3314,-118.276,34.742,0.18252506650296707,BOEING,737-800,3306.0,0.7676190476190476,2022-12-21 19:50:00,1,False
SWA351,-117.701,34.4652,0.09760589318600368,BOEING,737-8H4,3255.0,0.6038095238095238,2022-12-21 19:50:00,0,False
SKW3391,-118.502,34.3934,0.26621649273582976,EMBRAER S A,ERJ 170-200 LR,0.0,0.7047619047619047,2022-12-21 20:00:00,3,False
SWA268,-118.255,34.3854,0.15981174544710458,BOEING,737-7CT,0.0,0.7047619047619047,2022-12-21 20:00:00,1,False
SWA2912,-118.06,34.6214,0.07612031921424187,BOEING,737-7H4,4712.0,0.5733333333333333,2022-12-21 20:00:00,1,False
ASA687,-117.788,34.8218,0.2608962553713935,BOEING,737-990,7223.0,0.8361904761904762,2022-12-21 20:00:00,0,False
SLAM96,-117.768,34.6539,0.06711684059750359,Unknown,Unknown,0.0,0.7047619047619047,2022-12-21 20:00:00,0,False
SWA3418,-117.889,34.6359,0.10681399631675874,BOEING,737-7BD,674.0,0.6133333333333333,2022-12-21 20:10:00,0,False
CAK1247,-118.045,34.3997,0.11356660527931246,LEARJET INC,45,4740.0,0.7047619047619047,2022-12-21 20:10:00,1,False
AMX1788,-118.637,35.0329,0.2834049519132392,BOEING,737-8Z9,1045.0,0.8114285714285714,2022-12-21 20:10:00,2,False
DAL1429,-117.673,34.3611,0.18354818907305093,BOEING,737-900ER,6757.0,0.8323809523809522,2022-12-21 20:20:00,0,False
SWA1105,-118.731,34.5879,0.30038878657663187,BOEING,737-8H4,7743.0,0.819047619047619,2022-12-21 20:20:00,3,False
N950LA,-118.077,34.7033,0.003887865766318808,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 20:20:00,1,False
VOI902,-118.301,34.5794,0.30038878657663187,AIRBUS,A320-233,7305.0,0.7923809523809524,2022-12-21 20:20:00,3,False
FDX316,-118.549,34.5215,0.27603846940863513,AIRBUS INDUSTRIE,A300 F4-605R,6064.0,0.8457142857142856,2022-12-21 20:20:00,3,False
456,-118.749,34.5968,0.2668303662778801,BOEING,737-76N,7332.0,0.8285714285714285,2022-12-21 20:20:00,3,False
N358TV,-118.13,34.5911,0.016779210149375896,EUROCOPTER,AS 350 B2,1200.0,0.7047619047619047,2022-12-21 20:30:00,1,False
SWA3346,-118.227,34.5843,0.045222017597708206,BOEING,737-7H4,741.0,0.43809523809523815,2022-12-21 20:30:00,1,False
AAL1017,-118.491,34.3434,0.266011868221813,AIRBUS,A319-132,2363.0,0.8552380952380951,2022-12-21 20:30:00,3,False
ASA1175,-118.676,34.6691,0.26703499079189685,BOEING,737-990ER,6745.0,0.8247619047619048,2022-12-21 20:30:00,2,False
ASA1440,-118.667,34.8425,0.20789850624104766,BOEING,737-990,7232.0,0.8457142857142856,2022-12-21 20:30:00,2,False
N950LA,-118.078,34.7032,0.006957233476570495,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 20:30:00,1,False
UAL1398,-117.753,34.3168,0.19132392060568854,AIRBUS,A319-132,4663.0,0.7047619047619047,2022-12-21 20:40:00,0,False
DAL1334,-118.521,34.3361,0.25434827092285656,BOEING,737-832,1354.0,0.7047619047619047,2022-12-21 20:40:00,3,False
JSX113,-118.197,34.596,0.0689584612236546,CESSNA,U206G,4634.0,0.7047619047619047,2022-12-21 20:40:00,1,False
UAL2392,-117.897,34.978,0.2500511561285042,BOEING,737-824,745.0,0.8419047619047619,2022-12-21 20:40:00,0,True
SWA2236,-118.567,34.5413,0.27521997135256804,BOEING,737-8H4,6312.0,0.8247619047619048,2022-12-21 20:40:00,3,False
AAL1483,-118.602,34.3891,0.19746265602619195,AIRBUS INDUSTRIE,A319-112,0.0,0.7047619047619047,2022-12-21 20:40:00,3,False
N358TV,-118.084,34.7003,0.012686719869040311,EUROCOPTER,AS 350 B2,1200.0,0.7047619047619047,2022-12-21 20:40:00,1,False
N950LA,-118.107,34.6944,0.003887865766318808,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 20:40:00,1,False
UAL2621,-117.96,34.9813,0.26662574176386333,BOEING,737-924ER,2566.0,0.8552380952380951,2022-12-21 20:50:00,1,True
SWA1945,-118.461,34.3922,0.2750153468385513,BOEING,737-76N,1704.0,0.819047619047619,2022-12-21 21:00:00,3,False
AMX786,-118.294,34.4511,0.28811131573562515,BOEING,737-852,3256.0,0.8114285714285714,2022-12-21 21:10:00,3,False
SWA1430,-118.598,34.6203,0.22611008798854104,BOEING,737-8H4,2004.0,0.7047619047619047,2022-12-21 21:10:00,3,False
ASA357,-117.891,34.669,0.23961530591364844,BOEING,737-990,7253.0,0.8419047619047619,2022-12-21 21:10:00,0,False
SWA497,-117.861,34.5121,0.1524452629425005,BOEING,737-7K9,3274.0,0.6838095238095239,2022-12-21 21:10:00,0,False
N950LA,-118.083,34.7007,0.007775731532637612,AMERICAN EUROCOPTER CORP,AS350B2,1206.0,0.7047619047619047,2022-12-21 21:10:00,1,False
VOI872,-117.853,34.6084,0.2668303662778801,AIRBUS,A320-271N,2671.0,0.8590476190476191,2022-12-21 21:20:00,0,False
GRZLY50,-118.41,34.5134,0.2919991815019439,Unknown,Unknown,3610.0,0.7276190476190476,2022-12-21 21:20:00,3,False
FDX1837,-117.857,34.8278,0.283609576427256,BOEING,767-300F,775.0,0.8590476190476191,2022-12-21 21:20:00,0,False
AAL1381,-117.784,34.6696,0.19971352568037648,BOEING,737-823,503.0,0.7047619047619047,2022-12-21 21:30:00,0,False
UPS991,-118.524,34.9491,0.23859218334356458,BOEING,757-24APF,1607.0,0.8685714285714285,2022-12-21 21:30:00,2,False
SWA2427,-118.054,34.3953,0.15305913648455083,BOEING,737-7H4,1305.0,0.7047619047619047,2022-12-21 21:30:00,1,False
AAL686,-117.752,34.9259,0.2500511561285042,BOEING,737-823,0.0,0.7047619047619047,2022-12-21 21:40:00,0,False
SWA873,-117.973,34.633,0.09105790873746675,BOEING,737-7H4,4776.0,0.5923809523809525,2022-12-21 21:50:00,1,False
TAI560,-118.243,34.3682,0.28401882545528956,AIRBUS,A320-251N,7347.0,0.8285714285714285,2022-12-21 21:50:00,3,False
UAL2144,-118.07,34.9861,0.2668303662778801,BOEING,737-924ER,0.0,0.7047619047619047,2022-12-21 21:50:00,1,True
UPS961,-118.374,34.8777,0.1980765295682423,MCDONNELL DOUGLAS,MD-11F,3722.0,0.819047619047619,2022-12-21 22:00:00,2,False
CKS2964,-118.498,34.5611,0.1862083077552691,BOEING,747-481F,6755.0,0.8685714285714285,2022-12-21 22:10:00,3,False
AMX788,-118.175,34.7195,0.31614487415592385,BOEING,737-852,1067.0,0.8323809523809522,2022-12-21 22:10:00,1,False
ATN3324,-118.428,34.5638,0.2330673214651115,BOEING,767-323,6717.0,0.8247619047619048,2022-12-21 22:10:00,3,False
ASA131,-118.672,34.7389,0.26703499079189685,BOEING,737-990ER,6204.0,0.8285714285714285,2022-12-21 22:10:00,2,False
XOJ502,-117.982,34.3686,0.15735625127890318,BOMBARDIER INC,BD-700-1A11,4136.0,0.7047619047619047,2022-12-21 22:20:00,1,False
SWA3499,-118.062,35.0118,0.28381420094127274,BOEING,737-7H4,2634.0,0.8419047619047619,2022-12-21 22:20:00,1,True
UAL744,-118.17,34.5334,0.23470431757724575,AIRBUS INDUSTRIE,A320-232,1477.0,0.8590476190476191,2022-12-21 22:20:00,1,False
SKW925R,-117.823,34.4967,0.1501943932883159,EMBRAER S A,ERJ 170-200 LR,3525.0,0.6971428571428571,2022-12-21 22:20:00,0,False
UAL1948,-117.563,34.8652,0.2668303662778801,BOEING,737-900ER,6111.0,0.8495238095238096,2022-12-21 22:30:00,0,False
DAL1342,-118.521,34.9466,0.22549621444649065,AIRBUS CANADA LP,BD-500-1A11,3520.0,0.8628571428571428,2022-12-21 22:40:00,2,False
SWA2176,-117.84,34.5229,0.208512379783098,BOEING,737-7H4,4610.0,0.7485714285714287,2022-12-21 22:40:00,0,False
SKW3472,-118.582,34.455,0.21731123388581952,EMBRAER S A,ERJ 170-200 LR,7275.0,0.7923809523809524,2022-12-21 22:50:00,3,False
N983J,-118.586,34.5667,0.32535297728667895,BOMBARDIER INC,BD-700-1A10,3327.0,0.8685714285714285,2022-12-21 22:50:00,3,False
UAL2238,-118.099,34.7174,0.2668303662778801,BOEING,737-924ER,2424.0,0.8361904761904762,2022-12-21 23:00:00,1,False
AMX1789,-118.635,35.0311,0.2754245958665848,BOEING,737-8Z9,3304.0,0.8114285714285714,2022-12-21 23:20:00,2,False
JBU358,-117.97,34.4589,0.10681399631675874,AIRBUS,A320-232,6715.0,0.7314285714285713,2022-12-21 23:20:00,1,False
FDX1803,-118.573,34.6877,0.2017597708205443,MCDONNELL DOUGLAS,MD-11F,7351.0,0.9199999999999999,2022-12-21 23:20:00,2,False
ASA114,-118.278,34.7434,0.23245344792306116,BOEING,737-9,6653.0,0.7847619047619048,2022-12-21 23:20:00,1,False
SKW3351,-118.525,34.2972,0.27624309392265195,EMBRAER S A,ERJ 170-200 LR,3573.0,0.8285714285714285,2022-12-21 23:20:00,3,False
UAL1401,-117.739,34.669,0.2500511561285042,BOEING,737-824,2775.0,0.8628571428571428,2022-12-21 23:30:00,0,False
N8662Q,-118.156,34.4794,0.03335379578473501,BEECH,S35,4674.0,0.7047619047619047,2022-12-21 23:30:00,1,False
EDG310,-117.726,34.3258,0.14282791078371188,BOMBARDIER INC,BD-100-1A10,2003.0,0.7580952380952382,2022-12-21 23:30:00,0,False
AAL925,-118.322,34.8396,0.10579087374667485,AIRBUS INDUSTRIE,A319-132,2232.0,0.6571428571428573,2022-12-21 23:30:00,1,False
SWA9013,-118.591,34.3349,0.2999795375485983,BOEING,737-76N,7321.0,0.7047619047619047,2022-12-21 23:40:00,3,False
EJM98,-118.035,34.4168,0.13914466953140986,GULFSTREAM AEROSPACE,GV-SP (G550),1074.0,0.700952380952381,2022-12-21 23:50:00,1,False
EJA665,-118.316,34.5739,0.049314507878043784,TEXTRON AVIATION INC,680A,1324.0,0.7047619047619047,2022-12-21 23:50:00,1,False
DAL2246,-118.244,34.2566,0.27603846940863513,BOEING,737-832,1540.0,0.7047619047619047,2022-12-21 23:50:00,3,False
N926TT,-118.131,34.5976,0.06773071413955392,GULFSTREAM AEROSPACE,G-IV,1551.0,0.7047619047619047,2022-12-22 00:00:00,1,False
FFT2186,-117.682,34.4807,0.12584407612031923,AIRBUS,A320-251N,4716.0,0.7619047619047619,2022-12-22 00:10:00,0,False
N560PA,-118.036,34.721,0.07591569470022508,CESSNA,560,1465.0,0.7047619047619047,2022-12-22 00:40:00,1,False
UPS808,-117.821,34.3871,0.1389400450173931,BOEING,757-24APF,0.0,0.7047619047619047,2022-12-22 00:40:00,0,False
ASA574,-118.478,34.6752,0.2754245958665848,BOEING,737-9,6621.0,0.8495238095238096,2022-12-22 00:50:00,3,False
UAL218,-117.732,34.7071,0.2919991815019439,BOEING,787-10,2455.0,0.8933333333333333,2022-12-22 00:50:00,0,False
ASA775,-117.991,34.5982,0.15981174544710458,BOEING,737-9,6656.0,0.6666666666666667,2022-12-22 00:50:00,1,False
JBU354,-117.816,34.3298,0.09576427255985266,AIRBUS,A321-231,0.0,0.7047619047619047,2022-12-22 01:00:00,0,False
N77VA,-118.173,34.3758,0.1534683855125844,HONDA AIRCRAFT CO LLC,HA-420,7223.0,0.7047619047619047,2022-12-22 01:00:00,1,False
SIS314,-118.089,34.6273,0.0728463269899734,LEARJET INC,60,702.0,0.7047619047619047,2022-12-22 01:10:00,1,False
AMX789,-118.299,34.6966,0.27521997135256804,BOEING,737-852,3362.0,0.8285714285714285,2022-12-22 01:20:00,1,False
TAI561,-118.154,34.4162,0.2754245958665848,AIRBUS,A320-251N,3233.0,0.8323809523809522,2022-12-22 01:20:00,1,False
SWA8885,-117.771,34.7662,0.2999795375485983,BOEING,737-8H4,2552.0,0.819047619047619,2022-12-22 01:20:00,0,False
UPS966,-118.517,34.6593,0.2340904440351954,MCDONNELL DOUGLAS,MD-11F,1053.0,0.8895238095238094,2022-12-22 01:40:00,3,False
UAL412,-118.289,34.4669,0.25946388377327606,AIRBUS INDUSTRIE,A320-232,3307.0,0.8457142857142856,2022-12-22 02:10:00,3,False
UPS834,-118.405,34.4979,0.18170656844689992,BOEING,757-24APF,1043.0,0.819047619047619,2022-12-22 02:30:00,3,False
N818LX,-118.517,34.505,0.1405770411295273,RAYTHEON AIRCRAFT COMPANY,HAWKER 800XP,4626.0,0.7047619047619047,2022-12-22 02:40:00,3,False
UPS984,-118.416,34.7699,0.25332514835277264,MCDONNELL DOUGLAS,MD-11F,7342.0,0.8895238095238094,2022-12-22 02:50:00,2,False
UPS992,-118.316,34.9769,0.26928586044608144,BOEING,757-24APF,0.0,0.7047619047619047,2022-12-22 02:50:00,2,False
FDX802,-118.016,34.3826,0.11868221812973194,MCDONNELL DOUGLAS,MD-11F,2627.0,0.6876190476190476,2022-12-22 03:00:00,1,False
SWA2333,-118.488,34.5217,0.23286269695109474,BOEING,737-76N,4715.0,0.819047619047619,2022-12-22 03:00:00,3,False
VOI9632,-118.376,34.8025,0.3081645181092695,AIRBUS,A320-271N,3562.0,0.819047619047619,2022-12-22 03:10:00,2,False
UAL383,-118.381,34.5898,0.2919991815019439,BOEING,777-222,2615.0,0.8685714285714285,2022-12-22 03:20:00,3,False
UPS972,-118.548,34.7086,0.26723961530591367,MCDONNELL DOUGLAS,MD-11F,7254.0,0.8857142857142857,2022-12-22 03:20:00,2,False
UAL1430,-118.379,34.5857,0.30836914262328624,BOEING,777-222,2626.0,0.8685714285714285,2022-12-22 03:40:00,3,False
UPS98,-118.269,34.4277,0.1821158174749335,BOEING,747-45E,0.0,0.8552380952380951,2022-12-22 05:00:00,3,False
FDX434,-118.288,34.3661,0.1731123388581952,BOEING,777F,2657.0,0.8019047619047619,2022-12-22 05:10:00,3,False
UAL2150,-118.467,34.5818,0.29179455698792717,BOEING,777-222,2666.0,0.8799999999999999,2022-12-22 05:20:00,3,False
UPS914,-118.366,34.5643,0.045222017597708206,AIRBUS,A300 F4-622R,6613.0,0.7047619047619047,2022-12-22 05:20:00,1,False
ATN6745,-118.889,34.8896,0.2999795375485983,BOEING,767-319,7307.0,0.819047619047619,2022-12-22 05:20:00,2,False
SWA2267,-117.985,34.9388,0.29977491303458154,BOEING,737-800,7265.0,0.7847619047619048,2022-12-22 05:40:00,1,True
UAL2306,-118.427,34.3897,0.21608348680171885,AIRBUS INDUSTRIE,A320-232,1022.0,0.819047619047619,2022-12-22 05:50:00,3,False
AAL922,-118.344,34.8471,0.18272969101698383,AIRBUS INDUSTRIE,A319-132,1025.0,0.700952380952381,2022-12-22 05:50:00,2,False
UAL1322,-117.73,34.3883,0.14692040106404747,BOEING,737-924ER,7223.0,0.700952380952381,2022-12-22 05:50:00,0,False
0,-117.702,34.3145,0.19091467157765502,HAWKER BEECHCRAFT CORP,HAWKER 900XP,7231.0,0.660952380952381,2022-12-22 06:00:00,0,False
SWA2204,-117.613,34.5828,0.2746060978105177,BOEING,737-76N,4667.0,0.8057142857142856,2022-12-22 06:00:00,0,False
FGR803,-117.429,34.6419,0.20421526498874565,DASSAULT-BREGUET,FALCON 50,7264.0,0.6799999999999999,2022-12-22 06:00:00,0,False
AAL589,-117.649,34.4794,0.2623286269695109,AIRBUS INDUSTRIE,A319-112,2022.0,0.8323809523809522,2022-12-22 06:10:00,0,False
SWA3091,-118.394,34.4898,0.19296091671782278,BOEING,737-7H4,2040.0,0.7885714285714285,2022-12-22 06:30:00,3,False
